id_peli,actores_10
tt13563144,"[(""Bobby D'Buze"", 'NULL', ['Producción', 'Dirección', 'Guion'], 'NULL', 'NULL'), ('Gwendoline Ginoux', '1988', ['Reparto', 'Reparto'], 'NULL', 'NULL')]"
tt16997558,"[('Iedil Dzuhrie Alaudin', 'NULL', ['Reparto', 'Banda sonora', 'Reparto'], ['su papel en J Revolusi', 'The Assistant', 'Kabut Berduri'], 'NULL'), ('Hairul Azreen', '1988', ['Reparto', 'Producción', 'Dirección'], ['All Because of You', 'Ada Hantu 2', 'Ada Hantu'], 'NULL'), ('Henley Hii', 'NULL', ['Reparto', 'Reparto'], ['su papel en Legasi: Bomba the Movie', 'Kepong Gangster 2', 'The Cage'], 'NULL'), ('Farali Khan', 'NULL', ['Reparto', 'Reparto'], ['su papel en Polis Evo 3', 'VII XII', 'War on Terror: KL Anarki'], 'NULL'), ('Kin Wah Chew', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['su papel en Cek Toko Sebelah', 'My Stupid Boss', 'One Two Jaga'], 'NULL'), ('Coby Chong', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Cage', 'The Assistant', 'Fen bei ren sheng'], 'NULL'), ('Gavin Yap', 'NULL', ['Reparto', 'Equipos adicionales', 'Dirección'], ['su papel en Revenge of the Pontianak', 'KL24: Zombies', 'Invisible Stories'], 'NULL'), ('Tony Eusoff', 'NULL', ['Reparto', 'Banda sonora', 'Reparto'], ['su papel en Sepi', 'W: Two Worlds (Malaysia', 'Pecah'], 'NULL'), ('Hannah Hashim', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Assistant', 'Lines'], 'NULL')]"
tt0847180,[]
tt10009614,"[('Isabella Peterson', 'NULL', ['Reparto', 'Reparto'], ['su papel en Leaves'], 'NULL')]"
tt15352040,"[('Di Bei', 'NULL', ['Reparto', 'Guion', 'Reparto'], 'NULL', 'NULL'), ('Paige Harwood', 'NULL', ['Dirección', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección'], ['su papel en The Chinese Tourist', 'Stockton to Table Rock', 'Letting Loose the Hounds'], 'NULL'), ('Ryan Uria', 'NULL', ['Reparto', 'Dirección', 'Guion'], ['su papel en The List: Rienda suelta', 'Love Dogs y The Chinese Tourist'], 'NULL'), ('Janet Lo', 'NULL', ['Reparto', 'Reparto'], ['su papel en El diario de los muertos', 'Todo por un sueño', 'MADtv'], 'NULL'), ('Richard Klautsch', 'NULL', ['Reparto', 'Reparto'], ['su papel en Making Sense', 'The Chinese Tourist', 'Not This Part of the World'], 'NULL'), ('Yao Yin', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Chinese Tourist'], 'NULL'), ('Yolanda Wong', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Chinese Tourist'], 'NULL'), ('Willow Hale', '1951', ['Reparto', 'Guion', 'Producción'], ['Agentes de S'], ['Adult Video News Awards 2012 Nominado AVN Award Best Non-Sex Performance Beverly Hillbillies XXX: A XXX Parody', 'Best Shorts Competition 2015 Ganador Award of Merit Supporting Actress The Sins of The...', 'Connect Film Festival, AUS 2016 Nominado Jury Prize Best Ensemble Acting Award Thank You Lisa Compartido con: Marthe Einseth · Tamar Kummel 2016 Ganador Jury Prize Bechdel Award for Storytelling Thank You Lisa Compartido con: Marthe Einseth · Tamar Kummel · Roy Arwas', 'FANtastic Horror Film Festival, San Diego 2016 Nominado FANtastic Award Best Supporting Actress in a Feature Film Betrothed', 'IndieFEST Film Awards 2018 Ganador Award of Recognition Actress: Leading The Ones 2011 Ganador Award of Excellence Supporting Actress Love Carries 2011 Ganador Award of Excellence Best Supporting Actress Love Carries 2011 Ganador Award of Merit Original Song Love Carries Your Love Will Carry You Through (song title)']), ('John Rowe Jr.', 'NULL', ['Reparto', 'Reparto'], ['su papel en Seis grados de separación', 'Puppet', 'Some Fish Can Fly'], 'NULL'), ('Justine Lam', 'NULL', ['Reparto', 'Reparto'], ['su papel en The Chinese Tourist'], 'NULL')]"
tt1891970,"[('Michael Madsen', '1957', ['Reparto', 'Producción', 'Guion'], ['Reservoir Dogs', 'Kill Bill: Volumen 1', 'Donnie Brasco'], ['Hollywood Film Awards 2015 Ganador Hollywood Film Award Ensemble of the Year Los odiosos ocho Compartido con: Samuel L. Jackson · Kurt Russell · Jennifer Jason Leigh · Walton Goggins · Demián Bichir · Tim Roth · · ·', 'New York International Independent Film & Video Festival 2008 Ganador Feature Film Award Best Actor Strength and Honour', 'Temecula Valley International Film Festival 2007 Ganador Career Achievement Award', 'Boston Film Festival 2007 Ganador Festival Prize Best Actor Strength and Honour', 'Mount Shasta International Film Festival 2008 Ganador Jury Award Best Actor in a Feature Strength and Honour']), ('Stephen Cloud', 'NULL', ['Reparto', 'Reparto'], ['su papel en Days of Our Lives', 'Victory by Submission', 'Beyond the Trophy'], 'NULL'), ('Michael Masini', 'NULL', ['Reparto', 'Reparto'], ['su papel en Beyond the Trophy', 'Franklin y Bash', 'Inside the American Mob'], 'NULL'), ('Robert Miano', '1942', ['Reparto', 'Producción', 'Guion'], ['Fast & Furious: Aún más rápido', 'Un perdedor con suerte', 'Donnie Brasco'], ['ITN Distribution Film Festival 2014 Ganador Festival Award Life Time Achievement Award', 'Golden Door International Film Festival of Jersey City 2014 Nominado Festival Award Best Supporting Actor in a Feature Broken Blood', ""Anatomy Crime and Horror Film Festival 2020 Ganador Festival Award People's Choice Best Actor The Deep Ones Compartido con: Johann Urb"", 'Wildsound Feedback Writing and Film Festival 2022 Ganador Best Performance Award Best Performances The Samaritan Compartido con: Andrew Onochie · Devon Stewart · John Tague · Brett Wagner · Antonio D. Charity · Darren Mangler · · · · · · ·', 'Hollywood Horrorfest 2019 Ganador Festival Award Best Actor Exorcism at 60,000 Feet']), ('Brooke Newton', 'NULL', ['Reparto', 'Producción', 'Sonido'], ['La casa de papel', 'Lupin', 'Ray Donovan'], 'NULL'), ('Eric Roberts', '1956', ['Reparto', 'Producción', 'Banda sonora'], ['El tren del infierno', 'Puro vicio', 'El caballero oscuro'], ['Academy Awards, USA 1986 Nominado Oscar Best Actor in a Supporting Role El tren del infierno', 'Bare Bones International Film & Music Festival 2013 Nominado Bonehead Award Best Actor So This Is Christmas', 'Boston Society of Film Critics Awards 1984 Ganador BSFC Award Best Actor Star 80', 'Golden Globes, USA 1986 Nominado Golden Globe Best Performance by an Actor in a Supporting Role in a Motion Picture El tren del infierno 1984 Nominado Golden Globe Best Performance by an Actor in a Motion Picture - Drama Star 80 1979 Nominado Golden Globe Best Motion Picture Acting Debut - Male Estirpe indomable', 'Satellite Awards 2003 Ganador Golden Satellite Award Best Actor in a Supporting Role in a Series, Comedy or Musical Como la vida misma 1997 Nominado Golden Satellite Award Best Actor in a Miniseries or a Motion Picture Made for Television A sangre fría']), ('Ali Costello', 'NULL', ['Reparto', 'Producción', 'Reparto'], ['su papel en Broken Blood', 'Rift', 'Kissing Strangers'], 'NULL'), ('Tom Lister Jr.', '1958', ['Reparto', 'Producción', 'Reparto'], ['El quinto elemento', 'Friday', 'El caballero oscuro'], 'NULL'), ('Nicole Andrews', 'NULL', ['Reparto', 'Reparto'], ['su papel en Leatherface', 'Lovelace', 'Road Trip Hostage'], 'NULL'), ('Andrzej Chyra', '1964', ['Reparto', 'Dirección de la segunda unidad o asistencia a dirección', 'Reparto'], ['Amarás al prójimo', 'Wszyscy jestesmy Chrystusami', 'El recaudador'], ['Polish Film Festival 2013 Ganador Best Actor Feature Film Amarás al prójimo 2005 Ganador Best Actor El recaudador 1999 Ganador Best Actor Dlug', 'Golden Rooster Awards 2015 Ganador Audience Award Best International Actor Carte Blanche', 'Polish Film Awards 2022 Nominado Eagle Best Supporting Actor (Najlepsza Drugoplanowa Rola Meska) Wszystkie nasze strachy 2021 Nominado Eagle Best Supporting Actor (Najlepsza Drugoplanowa Rola Meska) Nunca volverá a nevar 2020 Nominado Eagle Best Supporting Actor (Najlepsza Drugoplanowa Rola Meska) Mowa ptaków 2011 Nominado Eagle Best Supporting Actor (Najlepsza Drugoplanowa Rola Meska) Aquello que amamos 2008 Nominado Eagle Best Actor (Najlepsza Glówna Rola Meska) Katyn 3 más', 'Lithuanian Film Awards 2018 Nominado Silver Crane Best Supporting Actor (Geriausias antro plano aktorius) Frost', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir'])]"
tt15162798,"[('Etord Barkley', 'NULL', ['Reparto', 'Reparto'], [""su papel en Black People Don't Tango""], 'NULL'), ('Alex Berry', 'NULL', ['Reparto', 'Reparto'], [""su papel en Black People Don't Tango""], 'NULL'), ('Lucinda J. Clark', 'NULL', ['Producción', 'Reparto', 'Producción'], [""su papel en Black People Don't Tango"", 'The Lyons Den'], 'NULL'), ('Robert M. Clark', '1983', ['Reparto', 'Dirección', 'Guion'], ['Fred', 'Chasing Your Chicken', 'Guns for Christmas 2'], 'NULL'), ('Juliette Ford', 'NULL', ['Producción', 'Música', 'Assistant'], ['su papel en Full Swing', 'Mister Sleep', 'A New Life'], 'NULL'), ('Kyle Gavin', 'NULL', ['Reparto', 'Reparto'], [""su papel en Black People Don't Tango"", ""Santa's New Sleigh""], 'NULL'), (""Olivia 'Cookie' Pontoo"", 'NULL', ['Reparto', 'Reparto'], ['su papel en A Very Merry New Year', 'Left One Alive y Karma'], 'NULL')]"
tt3381610,"[('Craig Fairbrass', '1964', ['Reparto', 'Producción', 'Guion'], ['Máximo riesgo', 'Boat Story', 'One Piece'], 'NULL'), ('James Cosmo', '1948', ['Reparto', 'Producción', 'Banda sonora'], ['Braveheart', 'Los inmortales', 'Troya'], ['BAFTA Awards, Scotland 2023 Nominado BAFTA Scotland Award Best Actor - Film La canción del marinero 2011 Ganador BAFTA Scotland Award Best Actor/Actress - Film Donkeys', 'Edinburgh International Film Festival 2015 Ganador Best Performance in a British Feature Film The Pyramid Texts Tied with Charlotte Rampling for 45 años (2015). -Jury member Karen Gillan: ""I think I speak to all up and coming Scottish actors when I say James Cosmo is a huge inspiration, his acting is a lesson to us all, you show us how it\'s done.""', 'CinEuphoria Awards 2020 Ganador CinEuphoria Merit - Honorary Award Juego de tronos Compartido con: David Benioff · D.B. Weiss · George R.R. Martin · Ramin Djawadi · Michele Clapton · Amrita Acharia · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · ·', 'Behind the Voice Actors Awards 2013 Nominado BTVA Video Game Voice Acting Award Best Vocal Ensemble in a Video Game Darksiders II Compartido con: Michael Wincott · Keith Szarabajka · Jessica Straus · Simon Templeman · JB Blanc · Claudia Christian · · · · · · · · ·', 'Voice Arts Awards 2015 Ganador Voice Arts Award Outstanding Audiobook Narration - History - Best Voiceover for ""In Freedom\'s Cause"" by John Fornof, G. A. Henty, and Robert Liparulo Compartido con: Skandar Keynes · Brian Blessed · Billy Boyd · Joanne Froggatt · Kelsey Lansdowne · Kirk Cameron · · · 2015 Ganador Voice Arts Award Audiobook Narration - Inspirational/Faith-Based Fiction, Best Voiceover In Freedom\'s Cause for ""In Freedom\'s Cause"" by John Fornof, Aaron Fullan, Nick Huizenga, Bill Heid, and Nick Heid Compartido con: Skandar Keynes · Brian Blessed · Billy Boyd · Joanne Froggatt · John Fornof · Aaron Fullan · Nick Huizenga · · 2015 Nominado Voice Arts Award Audiobook Narration - History, Best Voiceover In Freedom\'s Cause for ""In Freedom\'s Cause"" by John Fornof, G. A. Henty, and Robert Liparulo Compartido con: Skandar Keynes · Brian Blessed · Billy Boyd · Joanne Froggatt · Kelsey Lansdowne · Kirk Cameron · · · 2015 Nominado Voice Arts Award Outstanding Spoken Word or Storytelling - Best Performance In Freedom\'s Cause Additional Writers: Aaron Fullan, Nick Huizenga, Bill Heid and Nick Heid Compartido con: Skandar Keynes · Brian Blessed · Billy Boyd · Joanne Froggatt · John Fornof']), ('Emmett J Scanlan', '1979', ['Reparto', 'Producción', 'Guion'], ['Peaky Blinders', 'Kin', 'Derry Girls'], ['British Soap Awards 2013 Ganador British Soap Award Best On-Screen Partnership Hollyoaks Compartido con: Kieron Richardson 2013 Nominado British Soap Award Best Exit Hollyoaks 2013 Nominado British Soap Award Villain of the Year Hollyoaks 2013 Nominado British Soap Award Best Actor Hollyoaks 2012 Nominado British Soap Award Best Actor Hollyoaks 4 más', 'Irish Film and Television Awards 2024 Nominado IFTA Award Best Supporting Actor - Television Drama Kin 2022 Nominado IFTA Award Best Actor in a Supporting Role - Drama Kin 2012 Nominado Rising Star Award', 'National Television Awards, UK 2013 Nominado National Television Award Most Popular Serial Drama Performance Hollyoaks', 'TV Quick Awards, UK 2012 Nominado TV Quick Award Best Soap Actor Hollyoaks 2011 Nominado TV Quick Award Best Soap Actor Hollyoaks 2011 Nominado TV Quick Award Best Soap Newcomer Hollyoaks', 'MovieGuide Awards 2016 Nominado Grace Award Most Inspiring Performance in Television A.D. The Bible Continues']), ('Mem Ferda', '1963', ['Reparto', 'Producción', 'Guion'], ['El doble del diablo', 'Revolver de Guy Ritchie', 'Pusher'], ['Buenos Aires International Festival of Independent Cinema 2013 Nominado Special Mention Best Picture Truth or Dare Compartido con: Jessica Cameron · Jonathan Scott Higgins', 'Leo Awards 2019 Nominado Leo Best Motion Picture Woodland 2019 Nominado Leo Best Motion Picture Woodland', 'Newport Beach Film Festival 2019 Ganador Outstanding Achievement in Filmmaking Feature Film Woodland', 'Palm Springs International ShortFest 2004 Ganador Audience Award Best Short Elshera', 'Chicago Horror Film Festival 2014 Nominado Festival Award Best Feature Truth or Dare Compartido con: Jessica Cameron · Jonathan Scott Higgins']), ('Olivia Grant', '1983', ['Reparto', 'Reparto'], ['Stardust', 'Todo el dinero del mundo', 'Lark Rise to Candleford'], 'NULL'), ('Tamer Hassan', '1968', ['Reparto', 'Producción', 'Guion'], ['La sombra de la traición', 'Layer Cake: Crimen organizado', 'Football Factory: diario de un hooligan'], 'NULL'), ('Bruce Payne', 'NULL', ['Reparto', 'Producción', 'Guion'], 'NULL', 'NULL'), ('Amanda Wass', 'NULL', ['Reparto', 'Reparto'], ['su papel en Atrapada en el infierno', '50 Kisses', 'Breakdown'], 'NULL'), ('Rab Affleck', '1953', ['Reparto', 'Reparto'], ['Stardust', 'Juana de Arco de Luc Besson', 'Gangs of New York'], 'NULL'), ('Richard Cunningham', 'NULL', ['Reparto', 'Reparto'], ['su papel en Rogue One: Una historia de Star Wars', '45 años', 'La reina Carlota: Una historia de Los Bridgerton'], 'NULL')]"
tt1582519,"[('Mahesh Babu', '1975', ['Reparto', 'Especialistas', 'Música'], ['1 - Nenokkadine', 'Athadu', 'Dookudu'], ['Filmfare Awards South 2022 Nominado Filmfare Award - Telugu Film Industry Best Actor Sarileru Neekevvaru 2019 Nominado Filmfare Award - Telugu Film Industry Best Actor Bharat Ane Nenu 2016 Ganador Filmfare Award - Telugu Film Industry Best Actor Srimanthudu 2014 Ganador Filmfare Award - Telugu Film Industry Best Actor Seethamma Vaakitlo Sirimalle Chettu 2013 Nominado Filmfare Award - Telugu Film Industry Best Actor Business Man 6 más', 'South Indian International Movie Awards 2021 Nominado SIIMA - Telugu Best Actor in a Leading Role Sarileru Neekevvaru 2020 Ganador SIIMA - Telugu Best Actor in a Leading Role Maharshi 2019 Nominado SIIMA - Telugu Best Actor in a Leading Role Bharat Ane Nenu 2016 Ganador SIIMA - Telugu Best Actor in a Leading Role Srimanthudu 2015 Nominado SIIMA - Telugu Best Actor in a Leading Role 1 - Nenokkadine 3 más', 'Times of India Film Awards 2013 Nominado Hyderabad Times Film Awards Best Actor Business Man 2012 Ganador Hyderabad Times Film Awards Best Actor Dookudu', 'CineMAA Awards 2015 Ganador CineMAA Award Best Actor: Critics 1 - Nenokkadine 2012 Ganador CineMAA Award Best Actor - Male Dookudu 2004 Ganador CineMAA Award Best Actor - Male Okkadu', 'Nandi Awards 2016 Ganador Nandi Award Best Actor Srimanthudu 2012 Ganador Nandi Award Best Actor Dookudu 2006 Ganador Nandi Award Best Actor Athadu 2005 Ganador Nandi Award Special Jury Award Arjun 2004 Ganador Nandi Award Best Actor Nijam 2 más']), ('Anushka Shetty', '1981', ['Reparto', 'Reparto'], ['Baahubali 2, la conclusión', 'Baahubali: The Beginning', 'Arundhati'], ['Filmfare Awards South 2019 Nominado Filmfare Award - Telugu Film Industry Best Actress Bhaagamathie 2018 Nominado Filmfare Award - Telugu Film Industry Best Actress Baahubali 2, la conclusión 2016 Ganador Filmfare Award - Telugu Film Industry Best Actress Rudhramadevi 2014 Nominado Filmfare Award - Telugu Film Industry Best Actress Mirchi 2013 Nominado Filmfare Award - Telugu Film Industry Best Actress Damarukam 5 más', 'South Indian International Movie Awards 2019 Nominado SIIMA - Telugu Best Actress in a Leading Role Bhaagamathie 2018 Nominado SIIMA - Telugu Best Actress in a Leading Role Baahubali 2, la conclusión 2016 Ganador SIIMA - Telugu Best Actress: Critics Rudhramadevi 2016 Nominado SIIMA - Telugu Best Actress in a Leading Role Rudhramadevi 2012 Nominado SIIMA - Tamil Best Actress in a Leading Role Deiva Thirumagal', 'Times of India Film Awards 2013 Nominado Hyderabad Times Film Awards Best Actress Damarukam', 'Vijay Awards 2018 Nominado Jury Award Best Actress Baahubali 2, la conclusión 2012 Nominado Jury Award Best Actress Deiva Thirumagal 2012 Ganador Favorite Award Favorite Heroine Deiva Thirumagal 2011 Nominado Favorite Award Favorite Heroine Singam 2010 Ganador Favorite Award Favorite Heroine Vettaikaaran', 'CineMAA Awards 2016 Ganador CineMAA Award Best Actor - Female Rudhramadevi 2011 Ganador CineMAA Award Best Actress: Critics Vedam 2010 Ganador CineMAA Award Best Actor - Female Arundhati']), ('Prakash Raj', '1965', ['Reparto', 'Producción', 'Dirección'], ['Anniyan', 'Singham', 'K'], ['Awards of the International Indian Film Academy 2012 Ganador Popular Award Best Performance by an Actor in a Negative Role Singham 2010 Nominado Popular Award Best Performance by an Actor in a Negative Role Wanted', 'Zee Cine Awards 2012 Ganador Critics Choice Award Best Villain Singham', 'National Film Awards, India 2008 Ganador Silver Lotus Award Best Actor Kanchivaram 2003 Ganador Silver Lotus Award Special Jury Award 1999 Ganador Special Mention Special Mention (Actor) Anthahpuram 1998 Ganador Silver Lotus Award Best Supporting Actor Iruvar', 'Apsara Film Producers Guild Awards 2012 Ganador Apsara Award Best Performance by an Actor in a Negative Role Singham', 'Filmfare Awards South 2022 Nominado Filmfare Award - Tamil Film Industry Best Supporting Actor Jai Bhim 2018 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor Shatamanam Bhavati 2016 Nominado Filmfare Award - Tamil Film Industry Best Supporting Actor O Kadhal Kanmani 2015 Nominado Filmfare Award - Kannada Film Industry Best Director Un Samayal Arayil 2015 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor Govindudu Andari Vaadele 15 más']), ('Brahmanandam', '1956', ['Reparto', 'Música', 'Banda sonora'], ['Dookudu', 'Race Gurram', 'Sarrainodu'], ['Filmfare Awards South 2013 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor Dhenikaina Ready 2011 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor Adhurs 2009 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor Ready 2006 Nominado Filmfare Award - Telugu Film Industry Best Comedian Athadu', 'South Indian International Movie Awards 2017 Nominado SIIMA - Telugu Best Comic Actor Sarrainodu 2016 Nominado SIIMA - Telugu Best Comic Actor Bruce Lee: The Fighter 2015 Ganador SIIMA - Telugu Best Comic Actor Race Gurram 2014 Ganador SIIMA - Telugu Best Comic Actor Baadshah 2013 Nominado SIIMA - Telugu Best Comic Actor Julayi 1 más', 'Times of India Film Awards 2012 Ganador Hyderabad Times Film Awards Best Actor in a Comic Role Dookudu', 'CineMAA Awards 2012 Ganador CineMAA Award Best Comedian Dookudu 2011 Ganador CineMAA Award Best Comedian Adhurs 2010 Ganador CineMAA Award Best Comedian Konchem Ishtam Konchem Kashtam 2008 Ganador CineMAA Award Best Comedian Dhee 2003 Ganador CineMAA Award Best Comedian Manmadhudu', 'Guinness World Record Award 2010 Ganador Guinness World Record Most screen credits for a living actor']), ('Tanikella Bharani', '1954', ['Reparto', 'Guion', 'Dirección'], ['Mithunam', 'Ponniyin Selvan: Part One', 'Samudram'], 'NULL'), ('Sunil', '1974', ['Reparto', 'Reparto'], ['Pushpa: The Rise - Part 1', 'Sita Ramam', 'Jailer'], ['Filmfare Awards South 2022 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor Pushpaka Vimanam 2014 Ganador Filmfare Award - Telugu Film Industry Best Supporting Actor Tadakha 2006 Nominado Filmfare Award - Telugu Film Industry Best Comedian Nuvvostanante Nenoddantana 2005 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor Mass 2005 Ganador Filmfare Award - Telugu Film Industry Best Comedian Peda Babu', 'South Indian International Movie Awards 2022 Nominado SIIMA - Telugu Best Performance by an Actor in a Negative Role Pushpa: The Rise - Part 1 2021 Nominado SIIMA - Telugu Best Performance by an Actor in a Negative Role Colour Photo 2021 Nominado SIIMA - Telugu Best Comic Actor Ala Vaikunthapurramuloo 2014 Ganador SIIMA - Telugu Best Actor in a Supporting Role Tadakha', 'CineMAA Awards 2011 Ganador CineMAA Award Special Appreciation Award Maryada Ramanna', 'Nandi Awards 2002 Ganador Nandi Award Best Comic Actor Nuvvu Nenu', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir']), ('Rao Ramesh', '1968', ['Reparto', 'Reparto'], ['Pushpa: The Rise - Part 1', 'K'], ['Filmfare Awards South 2017 Nominado Filmfare Award - Telugu Film Industry Best Supporting Actor A Aa', 'South Indian International Movie Awards 2023 Nominado SIIMA - Telugu Best Actor in a Supporting Role El estallido de la noticia 2021 Nominado SIIMA - Telugu Best Actor in a Supporting Role Solo Brathuke So Better 2020 Nominado SIIMA - Telugu Best Actor in a Supporting Role Prati Roju Pandaage 2018 Nominado SIIMA - Telugu Best Performance by an Actor in a Negative Role Duvvada Jagannadham 2015 Nominado SIIMA - Telugu Best Performance by an Actor in a Negative Role Mukunda', ""Critics' Choice Film Awards, India 2020 Nominado Telugu Film Award Best Actor Prati Roju Pandaage"", 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Mohammad Ali', '1968', ['Reparto', 'Reparto'], ['Liger', 'Super', 'Oka Laila Kosam'], ['Filmfare Awards South 2006 Ganador Filmfare Award - Telugu Film Industry Best Comedian Super', 'South Indian International Movie Awards 2016 Nominado SIIMA - Telugu Best Comic Actor S/O Satyamurthy 2013 Nominado SIIMA - Telugu Best Comic Actor Ishq', 'CineMAA Awards 2015 Ganador CineMAA Award Best Comedian Oka Laila Kosam', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona']), ('Amit Tiwari', 'NULL', ['Reparto', 'Guion', 'Reparto'], 'NULL', 'NULL'), ('M.S. Narayana', '1951', ['Reparto', 'Dirección', 'Música'], ['Dookudu', 'Anjaneyulu', 'Koduku'], ['Filmfare Awards South 2012 Ganador Filmfare Award - Telugu Film Industry Best Supporting Actor Dookudu', 'CineMAA Awards 2012 Ganador CineMAA Award Special Jury Dookudu', 'Nandi Awards 2012 Ganador Nandi Award Best Comic Actor Dookudu', 'Contribuir a esta página Sugerir un cambio o añadir el contenido que falta Consulta nuestra guía para actualizar los premios Más información acerca de cómo contribuir', 'Más de esta persona'])]"
tt13198440,"[('Hong Bo', 'NULL', ['Reparto', 'Reparto'], ['su papel en Xi you ji', 'Wo di 1000', 'Pet Departures'], 'NULL'), ('John Ching', 'NULL', ['Reparto', 'Producción', 'Dirección'], ['su papel en Cai li fu quan', 'Dou hap', 'Jing goo juen ga'], 'NULL'), ('Mingwei Hai', 'NULL', ['Reparto', 'Reparto'], ['su papel en Wo di 1000', 'Shei shuo wo men bu hui ai', 'Cook up a Storm'], 'NULL'), ('Tin-Chi Law', 'NULL', ['Reparto', 'Reparto'], ['su papel en Bo chi tung wah', 'Invisible Target', 'Du cheng feng yun'], 'NULL'), ('Michael Tong', '1969', ['Reparto', 'Producción', 'Reparto'], ['El poder del Tai Chi', 'Zi Zhai', 'Midao Zhuizong Zhi Yinbing Hufu'], 'NULL')]"
tt10613340,"[('Radomir Jordanovic', 'NULL', ['Dirección', 'Dirección de fotografía y cámara', 'Guion'], ['su papel en Pay the Lady', ""Christine's Wager y Lethologica""], ['Brightside Tavern Film Festival 2024 Nominado Jury Prize Best Cinematography Lethologica 2024 Nominado Jury Prize Best Concept Lethologica', ""Avalonia Festival 2023 Ganador Jury Prize Best Comedy 3 Minutes & Under Carl Goes to the Hospital 2021 Ganador Jury Prize One Actor or Actress Movie or Monologue 3 Minutes & Under Absolute Soup 2019 Ganador Jury Prize Best Comedy 3 Minutes & Under Kevin's Thermodynamics Lesson"", 'MLC Awards 2023 Ganador Best Voiceover Recording Quality Absolute Soup', 'Golden Wheat Awards 2021 Ganador Golden Wheat Award Best Short Film Tim Bradley', 'Golden Harvest Film Festival 2021 Ganador Best Short Best Short A Matter of Two Minutes']), ('Irvin Steele', 'NULL', ['Reparto', 'Guion', 'Edición'], ['su papel en Tooken', 'Done Tooken Too: Tookener'], 'NULL'), ('Alysha Wilson', 'NULL', ['Reparto', 'Maquillaje', 'Reparto'], ['su papel en Naptown Vice', 'Tooken'], 'NULL')]"
tt15337052,"[('Steph Barkley', 'NULL', ['Reparto', 'Dirección', 'Producción'], ['Confess', 'Saturday Night Live', 'The Normal Heart'], 'NULL'), ('Byron Coolie', 'NULL', ['Reparto', 'Dirección', 'Guion'], ['su papel en Do Not Disturb', 'Chicago P'], 'NULL'), ('Chase Joliet', 'NULL', ['Reparto', 'Producción', 'Guion'], ['su papel en Everything Mattress', 'Llega de noche', 'Krisha'], ['Austin Film Festival 2023 Nominado Narrative Feature Award Best Narrative Feature Grapefruit 2018 Ganador Audience Award Narrative Short Everything Mattress', 'Gotham Awards 2016 Nominado Audience Award Krisha Compartido con: Trey Edward Shults · Justin R. Chan · Wilson Smith', 'Film Independent Spirit Awards 2016 Ganador John Cassavetes Award Krisha Compartido con: Trey Edward Shults · Justin R. Chan · Wilson Smith', 'Hollywood Film Festival 2017 Nominado Jury Prize Best Narrative Feature Film Inheritance Compartido con: Tyler Savage · J.P. Castel · Dash Hawkins', 'Walla Walla Movie Crush 2019 Ganador Audience Award Everything Mattress']), ('Michael Emmett Sempek', '1994', ['Equipos adicionales', 'Guion y continuidad', 'Reparto'], ['Benjamin', 'Imperfections', 'I Think You Should Leave with Tim Robinson'], 'NULL'), ('Emily Shackelford', 'NULL', ['Reparto', 'Diseño de producción', 'Guion'], ['su papel en Dog & Friend Dog', 'Withered World', 'Ghost Story: A Modern Fairy Tale'], 'NULL')]"
tt10010132,[]
tt13604490,[]
